TEAM,CONF,YEAR,POSTSEASON,SEED,G,W,WIN_PCT,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,TWOP_O,TWOP_D,THREEP_O,THREEP_D,ADJ_T,WAB,WIN_PCT_RANK,ADJOE_RANK,ADJDE_RANK,BARTHAG_RANK,EFG_O_RANK,EFG_D_RANK,TOR_RANK,TORD_RANK,ORB_RANK,DRB_RANK,FTR_RANK,FTRD_RANK,TWOP_O_RANK,TWOP_D_RANK,THREEP_O_RANK,THREEP_D_RANK,ADJ_T_RANK,WAB_RANK
Jackson St.,SWAC,2018,NA,NA,30,12,0.4,89.2,108.2,0.0977,43,51.8,17.3,21.4,30.7,31.7,24.9,46.6,39.3,51.5,32.8,34.9,64.9,-16,0.222,0.008,0.266,0.037,0.002,0.366,0.726,0.925,0.685,0.845,0.028,0.015,0,0.326,0.194,0.538,0.031,0.122
Mississippi Valley St.,SWAC,2018,NA,NA,32,4,0.125,89.6,114.5,0.0564,42.6,54.9,19.1,19.6,30.4,31.1,29.1,39.2,41.6,54.6,30.1,36.8,69.9,-22.5,0.008,0.017,0.058,0.008,0,0.089,0.369,0.722,0.662,0.794,0.154,0.166,0.008,0.078,0.022,0.235,0.565,0.008
Prairie View A&M,SWAC,2018,NA,NA,33,16,0.484848485,100.1,110.2,0.2483,48.9,52.7,18.5,22.5,31.3,32.8,39.2,47.9,49.2,54.4,32.3,33.2,72.1,-11.7,0.394,0.297,0.18,0.205,0.254,0.252,0.509,0.982,0.742,0.914,0.885,0.006,0.434,0.083,0.131,0.812,0.857,0.317
Southern,SWAC,2018,NA,NA,31,15,0.483870968,93.5,109.4,0.1415,44.3,48.8,19.3,17.4,32.9,30.1,41.5,37.6,42.3,47.1,33.2,34.5,69.1,-13.3,0.377,0.045,0.218,0.065,0.017,0.82,0.315,0.311,0.851,0.685,0.951,0.249,0.011,0.838,0.248,0.612,0.462,0.222
Cal St. Bakersfield,WAC,2018,NA,NA,27,12,0.444444444,96.6,102.5,0.335,46.5,50.5,20.7,19.2,30.7,28.7,34.7,44.7,47.5,48.5,29.8,35.5,66.8,-11.4,0.294,0.131,0.618,0.317,0.062,0.572,0.132,0.657,0.685,0.5,0.622,0.035,0.231,0.695,0.017,0.415,0.134,0.337
Chicago St.,WAC,2018,NA,NA,30,3,0.1,94.9,118,0.0756,44.6,59.1,20.9,18.2,25.5,34.6,31.6,41.2,43.6,57.9,31.4,40.6,73.4,-20.3,0.005,0.077,0.018,0.02,0.025,0.003,0.098,0.46,0.205,0.965,0.342,0.103,0.022,0.006,0.06,0.009,0.94,0.017
Grand Canyon,WAC,2018,NA,NA,33,22,0.666666667,101.9,96.5,0.6514,48.5,44.3,18.8,21.5,31.7,28.3,39.1,39.2,49.2,45.6,31.7,27.5,69.9,-5.4,0.768,0.391,0.878,0.674,0.197,0.995,0.429,0.931,0.774,0.445,0.88,0.166,0.434,0.938,0.068,1,0.565,0.665
Seattle,WAC,2018,NA,NA,31,20,0.64516129,103.7,104.6,0.4744,51,47.2,19.6,15.5,29.7,27.9,34.5,41,47.4,44.8,37.2,34.5,68.5,-7.4,0.725,0.474,0.498,0.502,0.52,0.926,0.258,0.071,0.605,0.385,0.594,0.109,0.22,0.969,0.797,0.612,0.371,0.545
UMKC,WAC,2018,NA,NA,29,10,0.344827586,98.3,107.3,0.2674,47.8,52.5,18.2,20,21.3,33.5,34.4,42.5,45.6,51.7,33.5,36,70.7,-14.2,0.14,0.2,0.332,0.24,0.125,0.286,0.558,0.78,0.04,0.94,0.585,0.06,0.094,0.298,0.294,0.352,0.711,0.185
UT Rio Grande Valley,WAC,2018,NA,NA,31,15,0.483870968,97.4,108.3,0.2285,44.8,51.5,17.8,20.4,28.2,30.3,41.2,45.5,44.3,49.9,30.5,36.5,75.1,-10.8,0.377,0.157,0.255,0.188,0.028,0.412,0.629,0.831,0.442,0.697,0.94,0.023,0.031,0.518,0.034,0.263,0.974,0.38
Utah Valley,WAC,2018,NA,NA,31,23,0.741935484,109,102,0.6814,54.2,48.1,19.8,17.5,30.9,27.5,39.1,28.5,51.9,47.4,38.9,32.9,69.2,-4.1,0.871,0.76,0.643,0.717,0.865,0.88,0.235,0.331,0.705,0.32,0.88,0.849,0.72,0.809,0.917,0.86,0.477,0.711
BYU,WCC,2018,NA,NA,35,24,0.685714286,106.7,98.2,0.7226,54.1,51.3,16.8,18.5,22.5,22.8,37.6,28.4,55.3,51.9,34.7,33.6,68.7,-1.8,0.797,0.645,0.818,0.76,0.851,0.443,0.82,0.52,0.068,0.031,0.811,0.855,0.937,0.266,0.471,0.732,0.397,0.791
Loyola Marymount,WCC,2018,NA,NA,30,11,0.366666667,106.2,112.6,0.3373,49.3,57.5,19.2,19.8,34.6,31.2,32.5,42.8,48.2,57.7,34.6,38.1,68,-12.3,0.171,0.631,0.092,0.325,0.314,0.015,0.343,0.748,0.945,0.805,0.42,0.058,0.311,0.012,0.437,0.089,0.308,0.282
Pacific,WCC,2018,NA,NA,31,14,0.451612903,105.2,106.1,0.4756,48.5,53,17.2,18.3,30.3,27.3,40.5,35.2,48.4,51.7,32.6,36.6,67.6,-10.2,0.314,0.582,0.423,0.508,0.197,0.229,0.76,0.482,0.651,0.3,0.914,0.372,0.328,0.298,0.16,0.258,0.254,0.408
Pepperdine,WCC,2018,NA,NA,31,6,0.193548387,105.1,112,0.3236,49.5,57,17.2,15.5,28.5,26.4,35.2,33.5,48.8,54.7,34.2,40.1,68.6,-17.9,0.025,0.574,0.106,0.305,0.348,0.018,0.76,0.071,0.468,0.197,0.651,0.48,0.391,0.072,0.397,0.018,0.388,0.068
Portland,WCC,2018,NA,NA,29,10,0.344827586,98.9,107.2,0.2856,50.6,52.4,18.1,15.8,19.2,31.4,34.6,33.5,46.5,51.7,38.3,35.7,68.3,-14.4,0.14,0.237,0.34,0.248,0.474,0.303,0.578,0.105,0.008,0.828,0.605,0.48,0.125,0.298,0.891,0.395,0.342,0.177
Saint Mary's,WCC,2018,NA,NA,36,30,0.833333333,118.7,102.3,0.8468,58.7,49.2,15.4,15.1,28.9,22.8,30.4,24.8,57.1,49.5,41,32.3,64.6,1.3,0.962,0.965,0.626,0.891,0.991,0.769,0.949,0.057,0.517,0.031,0.237,0.969,0.98,0.549,0.985,0.915,0.025,0.888
San Diego,WCC,2018,NA,NA,33,20,0.606060606,104.1,99.3,0.6325,53.1,46.3,19.6,17.8,22.4,26.4,39.3,41.9,51.7,46.4,36.6,30.7,68,-5.7,0.631,0.494,0.778,0.665,0.762,0.972,0.258,0.377,0.06,0.197,0.891,0.075,0.702,0.886,0.731,0.989,0.308,0.654
San Francisco,WCC,2018,NA,NA,38,22,0.578947368,101.8,100.1,0.5476,49.4,48.9,17.4,17,28,25.7,29.3,36.9,48.4,48.5,33.8,33.3,68,-7.1,0.574,0.377,0.74,0.585,0.334,0.809,0.709,0.251,0.425,0.142,0.174,0.278,0.328,0.695,0.337,0.786,0.308,0.554
Santa Clara,WCC,2018,NA,NA,29,11,0.379310345,99,108.6,0.2557,48.6,56.6,17.2,18.9,23.7,27.1,30.2,32.4,47.1,55.1,33.8,40,65.7,-12.5,0.191,0.245,0.24,0.22,0.214,0.035,0.76,0.597,0.114,0.271,0.225,0.572,0.18,0.06,0.337,0.02,0.057,0.271
Rhode Island,A10,2018,R32,7,34,26,0.764705882,109.7,97.3,0.7988,51.1,50.4,15.3,22.6,31,28.2,30.1,40.6,50.4,50.6,35.2,33.2,69.6,1.6,0.905,0.78,0.852,0.822,0.531,0.583,0.955,0.985,0.717,0.425,0.22,0.123,0.551,0.432,0.554,0.812,0.528,0.905
North Carolina,ACC,2018,R32,2,37,26,0.702702703,120.7,97.1,0.9242,52,50.1,16.7,16.3,37.4,25.5,28,26,51,45.3,35.9,38,72.6,7.1,0.817,0.98,0.86,0.974,0.64,0.629,0.838,0.142,0.994,0.128,0.097,0.94,0.608,0.958,0.668,0.106,0.882,0.982
UMBC,AE,2018,R32,16,33,25,0.757575758,102.1,102.2,0.4963,52.2,51.6,17.2,20.7,25.9,28.3,30.2,30.8,48.1,51,38.2,35,69.3,-4.9,0.894,0.411,0.629,0.534,0.674,0.392,0.76,0.874,0.245,0.445,0.225,0.68,0.291,0.378,0.888,0.523,0.491,0.68
Cincinnati,Amer,2018,R32,2,36,31,0.861111111,111.6,87.7,0.9417,51.2,43.3,17,21.6,38.5,28.2,36,26.8,50.2,41.4,35.3,30.9,66.2,5.9,0.977,0.842,0.998,0.988,0.542,0.998,0.795,0.937,0.997,0.425,0.725,0.909,0.528,0.998,0.565,0.986,0.082,0.971
Houston,Amer,2018,R32,6,35,27,0.771428571,114.8,93.9,0.9097,53.3,45.5,17.5,19.1,33.8,25.8,32.6,41.6,50.5,43.8,38.7,32.3,69.4,2.4,0.92,0.92,0.966,0.951,0.782,0.986,0.672,0.642,0.905,0.154,0.428,0.092,0.557,0.983,0.905,0.915,0.5,0.928
Michigan St.,B10,2018,R32,3,35,30,0.857142857,118.9,94.3,0.9347,56.9,42.7,19.2,14.6,37,26.6,35.9,30.7,55.2,38.4,40.1,33.7,68,8,0.974,0.968,0.958,0.977,0.965,1,0.343,0.028,0.988,0.217,0.711,0.689,0.931,1,0.968,0.712,0.308,0.988
Ohio St.,B10,2018,R32,5,34,25,0.735294118,116,94.3,0.9154,54.1,48.7,17.1,17.9,30.2,25.2,31.1,29.5,54.7,46.1,35.3,35.1,68.2,4.5,0.868,0.94,0.958,0.96,0.851,0.829,0.772,0.394,0.637,0.114,0.302,0.792,0.905,0.903,0.565,0.498,0.331,0.96
Butler,BE,2018,R32,10,35,21,0.6,116.1,95.3,0.9068,54,51.9,15.7,19.5,27.6,24.6,26.1,35.3,54.3,49.5,35.7,37.3,69.1,1.7,0.611,0.942,0.929,0.948,0.845,0.358,0.929,0.702,0.394,0.077,0.045,0.36,0.891,0.549,0.634,0.172,0.462,0.908
Seton Hall,BE,2018,R32,8,34,22,0.647058824,117.8,98.2,0.8902,52.9,50.3,17.8,17.7,34.3,28.4,35.2,29.8,52,50,36.5,33.8,70.7,2.5,0.737,0.962,0.818,0.94,0.745,0.595,0.629,0.365,0.937,0.46,0.651,0.76,0.731,0.5,0.722,0.692,0.711,0.931
Xavier,BE,2018,R32,1,35,29,0.828571429,120.9,97.7,0.9211,55.9,49.9,17.2,15.7,30.2,23.1,41,25.6,55.9,49.8,37.2,33.4,71.7,8.8,0.96,0.982,0.835,0.968,0.945,0.666,0.76,0.094,0.637,0.037,0.934,0.955,0.951,0.532,0.797,0.76,0.825,0.994
Marshall,CUSA,2018,R32,13,35,25,0.714285714,108.8,102.5,0.6633,54.7,49.9,17.2,18.4,22.4,32.3,33.1,28.9,55.5,48.7,35.9,35,75.9,-2.5,0.837,0.748,0.618,0.68,0.905,0.666,0.76,0.5,0.06,0.885,0.468,0.823,0.942,0.655,0.668,0.523,0.985,0.774
Buffalo,MAC,2018,R32,13,35,27,0.771428571,114.5,102.7,0.7761,54.8,48.8,16.5,18.1,31.9,29.1,29.9,39.5,54.3,48.4,37.1,33.1,73.8,-1.3,0.92,0.908,0.595,0.808,0.914,0.82,0.878,0.437,0.794,0.565,0.202,0.155,0.891,0.712,0.785,0.829,0.942,0.808
Alabama,SEC,2018,R32,9,36,20,0.555555556,107.9,95.3,0.8074,51.9,47.8,20.3,18.7,29.4,30.9,41.9,36.5,53.5,46.9,32.6,32.8,69.9,-1.1,0.534,0.705,0.929,0.84,0.631,0.889,0.18,0.548,0.565,0.771,0.965,0.306,0.862,0.849,0.16,0.883,0.565,0.817
Auburn,SEC,2018,R32,4,34,26,0.764705882,114,96.9,0.8672,50.8,49.7,16.4,20.7,32.1,28,39.8,38.1,48.7,47.7,35.7,35.1,73.8,4.3,0.905,0.888,0.863,0.931,0.497,0.692,0.889,0.874,0.817,0.4,0.9,0.223,0.377,0.783,0.634,0.498,0.942,0.954
Florida,SEC,2018,R32,6,34,21,0.617647059,115.2,93.9,0.9132,50.8,48.7,14.3,20,28.7,30.5,32.6,32.4,47.6,46.6,37,35.2,68.5,1.4,0.66,0.925,0.966,0.954,0.497,0.829,0.986,0.78,0.491,0.714,0.428,0.572,0.245,0.872,0.774,0.472,0.371,0.897
Tennessee,SEC,2018,R32,3,35,26,0.742857143,114.2,92,0.9225,50.8,46.7,17.9,20.4,33.4,31.1,35.5,37.6,47.3,46.1,38,31.8,67.1,6.4,0.882,0.9,0.989,0.971,0.497,0.963,0.603,0.831,0.882,0.794,0.685,0.249,0.205,0.903,0.874,0.955,0.182,0.974
Davidson,A10,2018,R64,12,33,21,0.636363636,117,102.3,0.823,57.4,51.2,14.5,16.2,22.6,23.4,24.6,29.6,56.5,50.3,38.9,35,65.5,-2.9,0.7,0.954,0.626,0.857,0.974,0.458,0.983,0.134,0.074,0.048,0.022,0.78,0.965,0.458,0.917,0.523,0.045,0.765
St. Bonaventure,A10,2018,R64,11,34,26,0.764705882,109.6,99.7,0.7485,51.6,49,16.3,20.4,29.3,29.1,40.5,38.4,48.5,49.7,38.6,32,70.4,1.4,0.905,0.774,0.76,0.782,0.588,0.8,0.892,0.831,0.548,0.565,0.914,0.198,0.351,0.54,0.902,0.94,0.677,0.897
Miami FL,ACC,2018,R64,6,32,22,0.6875,113.3,96.6,0.8623,53.1,49,16.8,18.8,29.1,28.2,29.1,28.1,52.2,48.8,36.4,32.8,68.2,2.7,0.8,0.877,0.875,0.92,0.762,0.8,0.82,0.571,0.54,0.425,0.154,0.869,0.774,0.64,0.717,0.883,0.331,0.94
North Carolina St.,ACC,2018,R64,9,33,21,0.636363636,115.6,101.3,0.821,53.4,51.6,16.8,20.4,33.4,32,34.2,33.7,52.1,53.6,37.2,31.6,72.8,0.9,0.7,0.931,0.686,0.854,0.791,0.392,0.82,0.831,0.882,0.874,0.574,0.463,0.76,0.155,0.797,0.966,0.9,0.877
Virginia,ACC,2018,R64,1,34,31,0.911764706,114.6,86.7,0.9612,52.7,44.3,14,20.9,27,25.6,24.5,26.2,50.1,42.8,38.3,31,60.5,11.3,1,0.911,1,0.997,0.72,0.995,0.995,0.882,0.328,0.134,0.014,0.935,0.522,0.995,0.891,0.978,0,1
Virginia Tech,ACC,2018,R64,8,33,21,0.636363636,115.2,98.6,0.8579,57.7,50.4,17,18.6,23.9,29.4,36.5,29.4,57.3,49.2,38.8,34.7,70.2,1.3,0.7,0.925,0.798,0.914,0.982,0.583,0.795,0.534,0.122,0.594,0.751,0.8,0.982,0.58,0.914,0.569,0.645,0.888
Wichita St.,Amer,2018,R64,4,33,25,0.757575758,120.9,102.7,0.8671,55.1,49.4,16.5,16.3,35.4,22.6,34.8,33.2,53.8,46,38.1,36.3,70.1,3.4,0.894,0.982,0.595,0.928,0.931,0.738,0.878,0.142,0.974,0.02,0.625,0.509,0.874,0.912,0.877,0.3,0.611,0.945
Lipscomb,ASun,2018,R64,15,30,23,0.766666667,103.2,101.8,0.5375,51.5,52,20,19.9,27.4,24.3,40.6,38.4,53.2,52.8,32.7,33.8,75.9,-3.2,0.914,0.445,0.652,0.571,0.577,0.343,0.212,0.76,0.377,0.062,0.925,0.198,0.837,0.2,0.185,0.692,0.985,0.751
Oklahoma,B12,2018,R64,10,32,18,0.5625,114.6,99.5,0.835,53.5,51,17.3,16.8,28.4,30,33.2,25.6,53.3,49.1,35.9,36.2,76.7,1.1,0.542,0.911,0.763,0.871,0.794,0.492,0.726,0.222,0.46,0.671,0.485,0.955,0.845,0.6,0.668,0.318,0.991,0.885
TCU,B12,2018,R64,6,33,21,0.636363636,119.5,100.5,0.8804,56.5,52.3,17.8,17.4,34.2,26.1,34.1,30.5,55.1,50.1,39.4,37.6,70,2.2,0.7,0.974,0.723,0.934,0.96,0.315,0.629,0.311,0.928,0.174,0.56,0.7,0.925,0.489,0.94,0.138,0.588,0.925
Texas,B12,2018,R64,10,34,19,0.558823529,109.3,93.7,0.8547,50,48.3,17,18,29.4,29.1,33,26.2,51.2,47.5,32,33.2,66.6,1.4,0.54,0.768,0.972,0.911,0.422,0.875,0.795,0.417,0.565,0.565,0.46,0.935,0.634,0.8,0.1,0.812,0.111,0.897
Creighton,BE,2018,R64,8,32,21,0.65625,116.2,97.4,0.8836,57.4,50.1,15.6,15.8,22.5,24.6,26.5,24.8,58.7,50,37.2,33.6,72.3,2,0.748,0.948,0.843,0.937,0.974,0.629,0.94,0.105,0.068,0.077,0.051,0.969,0.991,0.5,0.797,0.732,0.871,0.92
Providence,BE,2018,R64,10,35,21,0.6,108.4,95.9,0.8027,49.6,50.3,17.4,19,28.9,29,38.6,31.8,49.5,51.5,33.2,32.2,68.3,1.9,0.611,0.737,0.9,0.831,0.365,0.595,0.709,0.617,0.517,0.548,0.862,0.615,0.468,0.326,0.248,0.923,0.342,0.911
Montana,BSky,2018,R64,14,32,26,0.8125,106.7,98.4,0.7184,51.2,48.4,17.4,21.2,33.5,26.1,38.3,41.4,51.4,46.3,33.7,35.2,69.1,-1.1,0.951,0.645,0.806,0.748,0.542,0.86,0.709,0.911,0.891,0.174,0.848,0.098,0.66,0.892,0.32,0.472,0.462,0.817
Radford,BSth,2018,R64,16,34,23,0.676470588,101.3,102.8,0.4559,49.3,50.1,18.7,20.2,32,28,31.2,31.7,47.1,48.9,35,34.6,64.2,-6.5,0.785,0.345,0.58,0.48,0.314,0.629,0.46,0.797,0.805,0.4,0.311,0.623,0.18,0.629,0.522,0.595,0.02,0.597
Cal St. Fullerton,BW,2018,R64,15,30,20,0.666666667,101.6,102.5,0.476,51.6,48.2,20.7,18.2,26,28.9,45.6,35.2,52,45,33.8,36.4,70.7,-5.5,0.768,0.365,0.618,0.511,0.588,0.878,0.132,0.46,0.262,0.525,0.997,0.372,0.731,0.966,0.337,0.28,0.711,0.662
College of Charleston,CAA,2018,R64,13,32,26,0.8125,106.8,104.3,0.5685,52.7,49.9,15.1,17.8,25.5,27.9,36.6,32.1,52,48.7,35.9,34.6,66,-2.1,0.951,0.654,0.509,0.617,0.72,0.666,0.96,0.377,0.205,0.385,0.762,0.592,0.731,0.655,0.668,0.595,0.071,0.782
Wright St.,Horz,2018,R64,14,33,25,0.757575758,99.4,97.2,0.5638,48.6,48.3,18.6,21,28.7,25.3,35.3,29.9,47.7,45.8,33.5,34.7,69.3,-3.5,0.894,0.268,0.855,0.611,0.214,0.875,0.489,0.894,0.491,0.12,0.662,0.752,0.254,0.923,0.294,0.569,0.491,0.734
Penn,Ivy,2018,R64,16,32,24,0.75,103.6,97.6,0.6644,52.9,47,16.6,17,23.8,22.6,33.4,31.8,53.3,48,34.8,30,70.1,-3.3,0.888,0.468,0.838,0.685,0.745,0.949,0.855,0.251,0.117,0.02,0.505,0.615,0.845,0.749,0.485,0.998,0.611,0.745
Iona,MAAC,2018,R64,15,34,20,0.588235294,108.8,107.6,0.5333,53.9,52.5,16,18.8,24.5,30.8,30.2,28.6,51.5,51.7,38.3,35.8,71.5,-7.3,0.585,0.748,0.318,0.562,0.831,0.286,0.909,0.571,0.148,0.765,0.225,0.835,0.68,0.298,0.891,0.378,0.802,0.548
San Diego St.,MWC,2018,R64,11,32,22,0.6875,110.2,94.9,0.8486,51.7,48.6,17,19,31.6,25,35.1,29.6,52,47.8,34.1,33.2,70,-1.5,0.8,0.788,0.946,0.897,0.602,0.838,0.795,0.617,0.768,0.102,0.637,0.78,0.731,0.772,0.382,0.812,0.588,0.802
Murray St.,OVC,2018,R64,12,30,26,0.866666667,110.6,100.8,0.7449,55,47.2,17.6,18,32.9,27.6,37.3,30.5,54.4,47.6,37.2,30.9,67.8,-0.4,0.985,0.817,0.712,0.777,0.925,0.926,0.652,0.417,0.851,0.342,0.8,0.7,0.9,0.795,0.797,0.986,0.291,0.842
Arizona,P12,2018,R64,4,35,27,0.771428571,117,100.4,0.8528,56.3,49.9,17.5,16.7,33.2,25.1,36.9,31.2,56.7,47.7,36.9,35.8,68.3,3.8,0.92,0.954,0.735,0.905,0.957,0.666,0.672,0.214,0.877,0.111,0.782,0.658,0.974,0.783,0.765,0.378,0.342,0.948
Bucknell,Pat,2018,R64,14,35,25,0.714285714,108,101.3,0.676,53.9,47.8,17,17,27,27.5,42.6,34.5,55,47,34.8,33.1,72.9,-3,0.837,0.714,0.686,0.711,0.831,0.889,0.795,0.251,0.328,0.32,0.971,0.4,0.922,0.846,0.485,0.829,0.914,0.76
Georgia St.,SB,2018,R64,15,33,24,0.727272727,108.8,101.5,0.6894,53.9,47.1,16.7,20.6,25.6,33.4,30.9,38.6,50.9,44,38.7,33.8,67.7,-5.1,0.854,0.748,0.669,0.728,0.831,0.938,0.838,0.862,0.222,0.937,0.277,0.189,0.591,0.978,0.905,0.692,0.274,0.674
UNC Greensboro,SC,2018,R64,13,32,27,0.84375,103.4,95.2,0.7207,51.7,47.5,19.8,21.4,33.7,23.9,26,39.2,51.1,47.3,35,31.9,66.2,-1.6,0.968,0.457,0.932,0.754,0.602,0.912,0.235,0.925,0.902,0.057,0.042,0.166,0.617,0.826,0.522,0.946,0.082,0.8
Arkansas,SEC,2018,R64,7,35,23,0.657142857,116.7,100.4,0.8483,53.8,50.4,15.1,19.4,28.8,31.7,37.4,40.8,51.2,48.2,39.5,35.7,71.1,2.8,0.757,0.951,0.735,0.894,0.814,0.583,0.96,0.685,0.505,0.845,0.805,0.118,0.634,0.723,0.948,0.395,0.762,0.942
Missouri,SEC,2018,R64,8,32,20,0.625,111,96,0.842,54.1,46.7,20.8,16,30.3,27.9,38.3,30.3,50.3,45.4,39,32.7,66.8,0.4,0.677,0.825,0.898,0.874,0.851,0.963,0.112,0.117,0.651,0.385,0.848,0.715,0.54,0.955,0.925,0.886,0.134,0.865
Stephen F. Austin,Slnd,2018,R64,14,31,28,0.903225806,103.8,97.1,0.6832,53.1,49.7,20.7,25.9,32,28.5,40.5,50.3,51.7,47.4,37.4,35.6,72.1,-1.8,0.991,0.477,0.86,0.72,0.762,0.692,0.132,1,0.805,0.468,0.914,0,0.702,0.809,0.84,0.4,0.857,0.791
South Dakota St.,Sum,2018,R64,12,31,28,0.903225806,113.2,100.4,0.7989,54.3,50,14,14.2,24.6,23.3,35.4,25.6,50.7,49.8,39.3,33.6,71.5,0.6,0.991,0.865,0.735,0.825,0.874,0.64,0.995,0.008,0.154,0.045,0.674,0.955,0.568,0.532,0.934,0.732,0.802,0.871
Texas Southern,SWAC,2018,R64,16,36,16,0.444444444,104.1,112.4,0.293,50.5,51.2,17.2,16.2,28.5,32.5,42.9,31.2,48.5,49.4,35.9,36.6,72.6,-10.9,0.294,0.494,0.095,0.262,0.465,0.458,0.76,0.134,0.468,0.891,0.98,0.658,0.351,0.566,0.668,0.258,0.882,0.362
New Mexico St.,WAC,2018,R64,12,31,28,0.903225806,106.8,95,0.7927,51.6,46,17.4,19,33.8,22.5,29.1,33,52,45.7,34,31.1,69.4,1.3,0.991,0.654,0.94,0.82,0.588,0.978,0.709,0.617,0.905,0.017,0.154,0.52,0.731,0.929,0.371,0.975,0.5,0.888
North Carolina Central,MEAC,2018,R68,16,32,19,0.59375,95,110.3,0.1522,50.4,48.5,20.8,16.8,32.9,29.7,30.3,34.3,51.3,48.1,32.3,32.8,66.4,-12,0.591,0.08,0.169,0.077,0.448,0.846,0.112,0.222,0.851,0.631,0.234,0.412,0.648,0.743,0.131,0.883,0.097,0.3
LIU Brooklyn,NEC,2018,R68,16,34,18,0.529411765,101.9,109.9,0.2937,52.1,50,19.5,16.5,29.4,29.8,38.7,31.8,52.3,50.5,34.6,32.8,72.8,-13.2,0.471,0.391,0.192,0.265,0.654,0.64,0.278,0.177,0.565,0.648,0.865,0.615,0.78,0.44,0.437,0.883,0.9,0.228
Arizona St.,P12,2018,R68,11,32,20,0.625,115.7,102.1,0.8089,53.8,50.6,14.7,20.4,28,30.6,41.3,32.7,53.2,50.2,36.4,34.2,72.7,-1.2,0.677,0.934,0.635,0.845,0.814,0.552,0.978,0.831,0.425,0.731,0.948,0.538,0.837,0.469,0.717,0.643,0.891,0.811
UCLA,P12,2018,R68,11,33,21,0.636363636,113.7,100.6,0.8029,53.7,49.1,16.6,14.5,28.5,26.9,35.5,29.7,51.4,47.3,38.1,34.6,71.5,0,0.7,0.88,0.72,0.834,0.805,0.786,0.855,0.02,0.468,0.251,0.685,0.772,0.66,0.826,0.877,0.595,0.802,0.854
Clemson,ACC,2018,S16,5,35,25,0.714285714,112.5,93.1,0.8984,52.9,47.2,17.4,17.4,27.2,26.3,33.5,27.2,51.6,43.9,36.6,35.2,67.2,3.9,0.837,0.854,0.98,0.942,0.745,0.926,0.709,0.311,0.365,0.191,0.517,0.892,0.691,0.98,0.731,0.472,0.2,0.951
Syracuse,ACC,2018,S16,11,37,23,0.621621622,106,92.1,0.8344,46.9,46.2,19.1,19.5,34.7,30.4,40.5,31.4,46.6,45.1,31.7,31.8,64,-0.4,0.674,0.617,0.986,0.868,0.077,0.975,0.369,0.702,0.951,0.702,0.914,0.646,0.137,0.963,0.068,0.955,0.011,0.842
Purdue,B10,2018,S16,2,37,30,0.810810811,123.2,95.7,0.9484,57.7,47,15.8,17.7,28,28,35.6,24.2,54.1,45.5,42,33.2,68.7,7.6,0.948,0.997,0.909,0.991,0.982,0.949,0.92,0.365,0.425,0.4,0.7,0.98,0.888,0.94,0.997,0.812,0.397,0.985
West Virginia,B12,2018,S16,5,37,26,0.702702703,120.9,95.8,0.9353,50.4,49.9,16.5,23.3,37,30.1,31.3,44.1,48.8,45.4,35.3,38,71.2,4.6,0.817,0.982,0.903,0.98,0.448,0.666,0.878,0.994,0.988,0.685,0.317,0.04,0.391,0.955,0.565,0.106,0.774,0.962
Nevada,MWC,2018,S16,7,37,29,0.783783784,118.9,102.5,0.8462,54.8,49.4,13.5,18,26.7,29.3,36.3,30.1,52.1,50.7,39.2,31.7,70.7,2.5,0.937,0.968,0.618,0.888,0.914,0.738,1,0.417,0.311,0.58,0.737,0.735,0.76,0.415,0.931,0.963,0.711,0.931
Kentucky,SEC,2018,S16,5,37,26,0.702702703,115.8,95.6,0.9,51.8,46.8,18.6,16.8,35.7,31,44,32.3,51.2,48,35.7,30.1,70,4.3,0.817,0.937,0.912,0.945,0.614,0.955,0.489,0.222,0.98,0.782,0.991,0.578,0.634,0.749,0.634,0.992,0.588,0.954
Texas A&M,SEC,2018,S16,7,35,22,0.628571429,111.2,94.7,0.864,51.4,46.9,19.2,15.3,33.9,27.3,32,27.6,52.5,45.7,32.9,32.6,70.3,1.9,0.694,0.831,0.952,0.925,0.56,0.952,0.343,0.065,0.917,0.3,0.374,0.88,0.802,0.929,0.205,0.892,0.665,0.911
Gonzaga,WCC,2018,S16,4,37,32,0.864864865,117.2,94.9,0.9192,57,47.1,16.1,17.4,33,23.1,32.1,29.1,58.2,44.1,36.8,35,70.5,4.9,0.98,0.96,0.946,0.965,0.971,0.938,0.903,0.311,0.868,0.037,0.385,0.818,0.988,0.975,0.751,0.523,0.682,0.968
Texas Tech,B12,2019,2ND,3,38,31,0.815789474,115.2,85.2,0.9696,53.5,43,17.7,22.8,27.4,28.7,32.9,36.6,52.8,41.9,36.5,29.7,67.5,7,0.943,0.954,1,0.994,0.838,0.998,0.662,0.963,0.411,0.562,0.477,0.239,0.803,0.998,0.798,0.969,0.267,0.965
Virginia,ACC,2019,Champions,1,38,35,0.921052632,123,89.9,0.9736,55.2,44.7,14.7,17.5,30.4,25.4,29.1,26.3,52.5,45.7,39.5,28.9,60.7,11.1,0.997,0.997,0.981,0.997,0.946,0.981,0.972,0.318,0.715,0.139,0.21,0.944,0.784,0.941,0.98,0.995,0,0.997
